From,To,Group,ratioScore
AANAT,MTNR1A,UCEC,1.08333333333333
AANAT,MTNR1A,UCS,0.5625
AANAT,MTNR1A,UVM,4.11111111111111
AANAT,MTNR1B,ACC,1.22222222222222
AANAT,MTNR1B,BLCA,0.754237288135593
AANAT,MTNR1B,BRCA,1
AANAT,MTNR1B,CESC,1.1864406779661
AANAT,MTNR1B,CHOL,2
AANAT,MTNR1B,COAD,1.14893617021277
AANAT,MTNR1B,ESCA,0
AANAT,MTNR1B,GBM,1.94736842105263
AANAT,MTNR1B,HNSC,1.05607476635514
AANAT,MTNR1B,KICH,0.777777777777778
AANAT,MTNR1B,KIRC,1.27380952380952
AANAT,MTNR1B,KIRP,0.835820895522388
AANAT,MTNR1B,LGG,2.12621359223301
AANAT,MTNR1B,LIHC,1.02197802197802
AANAT,MTNR1B,LUAD,1.19512195121951
AANAT,MTNR1B,LUSC,0.97
AANAT,MTNR1B,MESO,0.947368421052632
AANAT,MTNR1B,OV,0
AANAT,MTNR1B,PAAD,0.974358974358974
AANAT,MTNR1B,PCPG,0.51219512195122
AANAT,MTNR1B,PRAD,1.38805970149254
AANAT,MTNR1B,READ,1.66666666666667
AANAT,MTNR1B,SARC,0.75
AANAT,MTNR1B,SKCM,1.23809523809524
AANAT,MTNR1B,STAD,0
AANAT,MTNR1B,TGCT,1.04255319148936
AANAT,MTNR1B,THCA,0.755555555555556
AANAT,MTNR1B,UCEC,0.680851063829787
AANAT,MTNR1B,UCS,1.33333333333333
AANAT,MTNR1B,UVM,1.29411764705882
ABCA1,B_cells,ACC,1.05
ABCA1,B_cells,BLCA,0.663551401869159
ABCA1,B_cells,BRCA,0.974489795918367
ABCA1,B_cells,CESC,0.961538461538461
ABCA1,B_cells,CHOL,0.727272727272727
ABCA1,B_cells,COAD,0.98936170212766
ABCA1,B_cells,ESCA,0.826086956521739
ABCA1,B_cells,GBM,0.0777777777777778
ABCA1,B_cells,HNSC,0.634615384615385
ABCA1,B_cells,KICH,0.5625
ABCA1,B_cells,KIRC,0.176056338028169
ABCA1,B_cells,KIRP,0.417910447761194
ABCA1,B_cells,LGG,0.253676470588235
ABCA1,B_cells,LIHC,0.405405405405405
ABCA1,B_cells,LUAD,0.958333333333333
ABCA1,B_cells,LUSC,1.84931506849315
ABCA1,B_cells,MESO,0.739130434782609
ABCA1,B_cells,OV,0.651162790697675
ABCA1,B_cells,PAAD,0.475
ABCA1,B_cells,PCPG,2.2
ABCA1,B_cells,PRAD,0.790909090909091
ABCA1,B_cells,READ,0.794871794871795
ABCA1,B_cells,SARC,0.726027397260274
ABCA1,B_cells,SKCM,0.695652173913044
ABCA1,B_cells,STAD,1.16049382716049
ABCA1,B_cells,TGCT,3.11764705882353
ABCA1,B_cells,THCA,1.14814814814815
ABCA1,B_cells,UCEC,0.617647058823529
ABCA1,B_cells,UCS,0.470588235294118
ABCA1,B_cells,UVM,0.6
ABCA1,Eosinophils,ACC,0.692307692307692
ABCA1,Eosinophils,BLCA,0.988095238095238
ABCA1,Eosinophils,BRCA,1.13471502590674
ABCA1,Eosinophils,CESC,0.935064935064935
ABCA1,Eosinophils,CHOL,1
ABCA1,Eosinophils,COAD,0.616438356164384
ABCA1,Eosinophils,ESCA,0.8
ABCA1,Eosinophils,GBM,1.32432432432432
ABCA1,Eosinophils,HNSC,0.953488372093023
ABCA1,Eosinophils,KICH,0.625
ABCA1,Eosinophils,KIRC,0.728813559322034
ABCA1,Eosinophils,KIRP,0.82258064516129
ABCA1,Eosinophils,LGG,2.08181818181818
ABCA1,Eosinophils,LIHC,0.708333333333333
ABCA1,Eosinophils,LUAD,0.870967741935484
ABCA1,Eosinophils,LUSC,0.842592592592593
ABCA1,Eosinophils,MESO,0.777777777777778
ABCA1,Eosinophils,OV,0.857142857142857
ABCA1,Eosinophils,PAAD,0.96551724137931
ABCA1,Eosinophils,PCPG,0.571428571428571
ABCA1,Eosinophils,PRAD,0.867256637168142
ABCA1,Eosinophils,READ,0.75
ABCA1,Eosinophils,SARC,0.865384615384615
ABCA1,Eosinophils,SKCM,0.761904761904762
ABCA1,Eosinophils,STAD,1.07894736842105
ABCA1,Eosinophils,TGCT,1.07142857142857
ABCA1,Eosinophils,THCA,0.98936170212766
ABCA1,Eosinophils,UCEC,1.14141414141414
ABCA1,Eosinophils,UCS,1.33333333333333
ABCA1,Eosinophils,UVM,1
ABCA1,Macrophage,ACC,1.11111111111111
ABCA1,Macrophage,BLCA,1.56716417910448
ABCA1,Macrophage,BRCA,0.726907630522088
ABCA1,Macrophage,CESC,1.72413793103448
ABCA1,Macrophage,CHOL,1
ABCA1,Macrophage,COAD,1.05882352941176
ABCA1,Macrophage,ESCA,2
ABCA1,Macrophage,GBM,16.6666666666667
ABCA1,Macrophage,HNSC,2.25333333333333
ABCA1,Macrophage,KICH,1.625
ABCA1,Macrophage,KIRC,1.03333333333333
ABCA1,Macrophage,KIRP,4.91304347826087
ABCA1,Macrophage,LGG,4.73333333333333
ABCA1,Macrophage,LIHC,0.935064935064935
ABCA1,Macrophage,LUAD,1.8
ABCA1,Macrophage,LUSC,1.71014492753623
ABCA1,Macrophage,MESO,1.3125
ABCA1,Macrophage,OV,1.62068965517241
ABCA1,Macrophage,PAAD,0.78125
ABCA1,Macrophage,PCPG,1.6
ABCA1,Macrophage,PRAD,15.7857142857143
ABCA1,Macrophage,READ,1.51612903225806
ABCA1,Macrophage,SARC,1.71111111111111
ABCA1,Macrophage,SKCM,1.10526315789474
ABCA1,Macrophage,STAD,1.25675675675676
ABCA1,Macrophage,TGCT,1.18518518518519
ABCA1,Macrophage,THCA,1.77777777777778
ABCA1,Macrophage,UCEC,2.78688524590164
ABCA1,Macrophage,UCS,0.304347826086957
ABCA1,Macrophage,UVM,0.34375
ABCA1,Mast_cells,ACC,1.2
ABCA1,Mast_cells,BLCA,1.08450704225352
ABCA1,Mast_cells,BRCA,1
ABCA1,Mast_cells,CESC,1.37704918032787
ABCA1,Mast_cells,CHOL,4
ABCA1,Mast_cells,COAD,0.388888888888889
ABCA1,Mast_cells,ESCA,0.921052631578947
ABCA1,Mast_cells,GBM,1.30769230769231
ABCA1,Mast_cells,HNSC,0.71875
ABCA1,Mast_cells,KICH,1.81818181818182
ABCA1,Mast_cells,KIRC,0.290178571428571
ABCA1,Mast_cells,KIRP,1.19607843137255
ABCA1,Mast_cells,LGG,2.75280898876405
ABCA1,Mast_cells,LIHC,0.896907216494845
ABCA1,Mast_cells,LUAD,1.05970149253731
ABCA1,Mast_cells,LUSC,0.598360655737705
ABCA1,Mast_cells,MESO,0.652173913043478
ABCA1,Mast_cells,OV,1.02325581395349
ABCA1,Mast_cells,PAAD,1.38888888888889
ABCA1,Mast_cells,PCPG,0.270588235294118
ABCA1,Mast_cells,PRAD,0.0909090909090909
ABCA1,Mast_cells,READ,0.672727272727273
ABCA1,Mast_cells,SARC,0.557142857142857
ABCA1,Mast_cells,SKCM,1.2
ABCA1,Mast_cells,STAD,1.23943661971831
ABCA1,Mast_cells,TGCT,0.26984126984127
ABCA1,Mast_cells,THCA,1.16304347826087
ABCA1,Mast_cells,UCEC,2.02739726027397
ABCA1,Mast_cells,UCS,3.2
ABCA1,Mast_cells,UVM,0.625
ABCA1,NK_cells,ACC,0.56
ABCA1,NK_cells,BLCA,0.806451612903226
ABCA1,NK_cells,BRCA,1.36633663366337
ABCA1,NK_cells,CESC,0.564356435643564
ABCA1,NK_cells,CHOL,0.277777777777778
ABCA1,NK_cells,COAD,1.23157894736842
ABCA1,NK_cells,ESCA,0.926829268292683
ABCA1,NK_cells,GBM,2.07142857142857
ABCA1,NK_cells,HNSC,0.830357142857143
ABCA1,NK_cells,KICH,1
ABCA1,NK_cells,KIRC,1.70535714285714
ABCA1,NK_cells,KIRP,0.486111111111111
ABCA1,NK_cells,LGG,1.28571428571429
ABCA1,NK_cells,LIHC,2.69090909090909
ABCA1,NK_cells,LUAD,0.591304347826087
ABCA1,NK_cells,LUSC,0.657894736842105
ABCA1,NK_cells,MESO,1
ABCA1,NK_cells,OV,0.639344262295082
ABCA1,NK_cells,PAAD,0.757575757575758
ABCA1,NK_cells,PCPG,0.111111111111111
ABCA1,NK_cells,PRAD,0.707547169811321
ABCA1,NK_cells,READ,1.22857142857143
ABCA1,NK_cells,SARC,0.647058823529412
ABCA1,NK_cells,SKCM,0.818181818181818
ABCA1,NK_cells,STAD,0.852272727272727
ABCA1,NK_cells,TGCT,0.888888888888889
ABCA1,NK_cells,THCA,0.714285714285714
ABCA1,NK_cells,UCEC,0.427710843373494
ABCA1,NK_cells,UCS,0.5625
ABCA1,NK_cells,UVM,1.125
ABCA1,Neutrophils,ACC,0.875
ABCA1,Neutrophils,BLCA,1.27142857142857
ABCA1,Neutrophils,BRCA,1.39520958083832
ABCA1,Neutrophils,CESC,1.41071428571429
ABCA1,Neutrophils,CHOL,0.666666666666667
ABCA1,Neutrophils,COAD,1.16346153846154
ABCA1,Neutrophils,ESCA,0.888888888888889
ABCA1,Neutrophils,GBM,13.375
ABCA1,Neutrophils,HNSC,0.898305084745763
ABCA1,Neutrophils,KICH,1.08333333333333
ABCA1,Neutrophils,KIRC,1.95652173913043
ABCA1,Neutrophils,KIRP,1.55102040816327
ABCA1,Neutrophils,LGG,2.86746987951807
ABCA1,Neutrophils,LIHC,1.22077922077922
ABCA1,Neutrophils,LUAD,1.12121212121212
ABCA1,Neutrophils,LUSC,1.64367816091954
ABCA1,Neutrophils,MESO,0.695652173913044
ABCA1,Neutrophils,OV,1.38888888888889
ABCA1,Neutrophils,PAAD,1.52173913043478
ABCA1,Neutrophils,PCPG,2.70833333333333
ABCA1,Neutrophils,PRAD,13.3846153846154
ABCA1,Neutrophils,READ,1.11904761904762
ABCA1,Neutrophils,SARC,2.35714285714286
ABCA1,Neutrophils,SKCM,2.25
ABCA1,Neutrophils,STAD,1.02380952380952
ABCA1,Neutrophils,TGCT,0.435897435897436
ABCA1,Neutrophils,THCA,0.760869565217391
ABCA1,Neutrophils,UCEC,2.08823529411765
ABCA1,Neutrophils,UCS,3
ABCA1,Neutrophils,UVM,2.18181818181818
ABCA1,T_cells_CD4,ACC,0.916666666666667
ABCA1,T_cells_CD4,BLCA,1.5
ABCA1,T_cells_CD4,BRCA,1.83571428571429
ABCA1,T_cells_CD4,CESC,1.86440677966102
ABCA1,T_cells_CD4,CHOL,0.75
ABCA1,T_cells_CD4,COAD,0.740458015267176
ABCA1,T_cells_CD4,ESCA,1.06976744186047
ABCA1,T_cells_CD4,GBM,0.446808510638298
ABCA1,T_cells_CD4,HNSC,1.68131868131868
ABCA1,T_cells_CD4,KICH,1.3
ABCA1,T_cells_CD4,KIRC,2.31578947368421
ABCA1,T_cells_CD4,KIRP,1.01785714285714
ABCA1,T_cells_CD4,LGG,0.677631578947369
ABCA1,T_cells_CD4,LIHC,1.98461538461538
ABCA1,T_cells_CD4,LUAD,2.74358974358974
ABCA1,T_cells_CD4,LUSC,1.4390243902439
ABCA1,T_cells_CD4,MESO,0.6
ABCA1,T_cells_CD4,OV,1.34285714285714
ABCA1,T_cells_CD4,PAAD,1.33333333333333
ABCA1,T_cells_CD4,PCPG,0.353846153846154
ABCA1,T_cells_CD4,PRAD,0.154205607476636
ABCA1,T_cells_CD4,READ,0.492307692307692
ABCA1,T_cells_CD4,SARC,0.492957746478873
ABCA1,T_cells_CD4,SKCM,2.0625
ABCA1,T_cells_CD4,STAD,1.14772727272727
ABCA1,T_cells_CD4,TGCT,0.615384615384615
ABCA1,T_cells_CD4,THCA,0.943820224719101
ABCA1,T_cells_CD4,UCEC,2.36486486486487
ABCA1,T_cells_CD4,UCS,3
ABCA1,T_cells_CD4,UVM,1.27272727272727
ACE,AGTR2,ACC,4
ACE,AGTR2,BLCA,1.58208955223881
ACE,AGTR2,BRCA,1.13207547169811
ACE,AGTR2,CESC,1.8
ACE,AGTR2,CHOL,0.727272727272727
ACE,AGTR2,COAD,0.621951219512195
ACE,AGTR2,ESCA,0.791666666666667
ACE,AGTR2,GBM,1
ACE,AGTR2,HNSC,1.52083333333333
ACE,AGTR2,KICH,3.22222222222222
ACE,AGTR2,KIRC,0.810457516339869
ACE,AGTR2,KIRP,1.11764705882353
ACE,AGTR2,LGG,2.525
ACE,AGTR2,LIHC,1.65277777777778
ACE,AGTR2,LUAD,6.87179487179487
ACE,AGTR2,LUSC,1.83516483516484
ACE,AGTR2,MESO,0.68
ACE,AGTR2,OV,0.189655172413793
ACE,AGTR2,PAAD,2.81481481481482
ACE,AGTR2,PCPG,0.530864197530864
ACE,AGTR2,PRAD,0.590361445783133
ACE,AGTR2,READ,0.379310344827586
ACE,AGTR2,SARC,0.65625
ACE,AGTR2,SKCM,11.5
ACE,AGTR2,STAD,10.3
ACE,AGTR2,TGCT,1.52941176470588
ACE,AGTR2,THCA,0.912087912087912
ACE,AGTR2,UCEC,1.32258064516129
ACE,AGTR2,UCS,0.75
ACE,AGTR2,UVM,5.71428571428571
ACE,BDKRB2,ACC,12
ACE,BDKRB2,BLCA,1.01111111111111
ACE,BDKRB2,BRCA,1.66666666666667
ACE,BDKRB2,CESC,0.25
ACE,BDKRB2,CHOL,1.33333333333333
ACE,BDKRB2,COAD,4.2
ACE,BDKRB2,ESCA,0.824561403508772
ACE,BDKRB2,GBM,1.33333333333333
ACE,BDKRB2,HNSC,0.122033898305085
ACE,BDKRB2,KICH,0.358974358974359
ACE,BDKRB2,KIRC,1.35922330097087
ACE,BDKRB2,KIRP,0.896103896103896
ACE,BDKRB2,LGG,26
ACE,BDKRB2,LIHC,6.16666666666667
ACE,BDKRB2,LUAD,2.28333333333333
ACE,BDKRB2,LUSC,0.847826086956522
ACE,BDKRB2,MESO,1
ACE,BDKRB2,OV,3.5
ACE,BDKRB2,PAAD,36.3333333333333
ACE,BDKRB2,PCPG,2.60714285714286
ACE,BDKRB2,PRAD,0.509433962264151
ACE,BDKRB2,READ,4.83333333333333
ACE,BDKRB2,SARC,2.96551724137931
ACE,BDKRB2,SKCM,16
ACE,BDKRB2,STAD,7.61111111111111
ACE,BDKRB2,TGCT,0.0495049504950495
ACE,BDKRB2,THCA,3.07692307692308
ACE,BDKRB2,UCEC,1.14084507042254
ACE,BDKRB2,UCS,2.14285714285714
ACE,BDKRB2,UVM,77
ACVR1,Macrophage,ACC,2.2
ACVR1,Macrophage,BLCA,2.9622641509434
ACVR1,Macrophage,BRCA,1.23414634146341
ACVR1,Macrophage,CESC,2.38636363636364
ACVR1,Macrophage,CHOL,1.71428571428571
ACVR1,Macrophage,COAD,1.16981132075472
ACVR1,Macrophage,ESCA,1.16666666666667
ACVR1,Macrophage,GBM,0.25
ACVR1,Macrophage,HNSC,3.06349206349206
ACVR1,Macrophage,KICH,1.57142857142857
ACVR1,Macrophage,KIRC,1.77083333333333
ACVR1,Macrophage,KIRP,2.36585365853659
ACVR1,Macrophage,LGG,0.556213017751479
ACVR1,Macrophage,LIHC,1.13888888888889
ACVR1,Macrophage,LUAD,1.19753086419753
ACVR1,Macrophage,LUSC,1.62820512820513
ACVR1,Macrophage,MESO,1.38888888888889
ACVR1,Macrophage,OV,1.25
ACVR1,Macrophage,PAAD,2.70833333333333
ACVR1,Macrophage,PCPG,0.903225806451613
ACVR1,Macrophage,PRAD,8.44444444444445
ACVR1,Macrophage,READ,1.7037037037037
ACVR1,Macrophage,SARC,3.51612903225806
ACVR1,Macrophage,SKCM,2.72727272727273
ACVR1,Macrophage,STAD,0.853333333333333
ACVR1,Macrophage,TGCT,0.30188679245283
ACVR1,Macrophage,THCA,0.774011299435028
ACVR1,Macrophage,UCEC,2.05263157894737
ACVR1,Macrophage,UCS,0.476190476190476
ACVR1,Macrophage,UVM,0.5
ACVR1,Mast_cells,ACC,0.793103448275862
ACVR1,Mast_cells,BLCA,1.25882352941176
ACVR1,Mast_cells,BRCA,1.3954802259887
ACVR1,Mast_cells,CESC,1.74468085106383
ACVR1,Mast_cells,CHOL,0.545454545454545
ACVR1,Mast_cells,COAD,0.393063583815029
ACVR1,Mast_cells,ESCA,0.842105263157895
ACVR1,Mast_cells,GBM,0.461538461538462
ACVR1,Mast_cells,HNSC,1.09708737864078
ACVR1,Mast_cells,KICH,0.785714285714286
ACVR1,Mast_cells,KIRC,0.846153846153846
ACVR1,Mast_cells,KIRP,1
ACVR1,Mast_cells,LGG,0.321428571428571
ACVR1,Mast_cells,LIHC,0.798165137614679
ACVR1,Mast_cells,LUAD,0.91025641025641
ACVR1,Mast_cells,LUSC,0.756302521008403
ACVR1,Mast_cells,MESO,0.64
ACVR1,Mast_cells,OV,0.885245901639344
ACVR1,Mast_cells,PAAD,1.12903225806452
ACVR1,Mast_cells,PCPG,2.59090909090909
ACVR1,Mast_cells,PRAD,0.132075471698113
ACVR1,Mast_cells,READ,0.666666666666667
ACVR1,Mast_cells,SARC,1.54716981132075
ACVR1,Mast_cells,SKCM,1.8125
ACVR1,Mast_cells,STAD,1.35714285714286
ACVR1,Mast_cells,TGCT,0.902439024390244
ACVR1,Mast_cells,THCA,0.530864197530864
ACVR1,Mast_cells,UCEC,1.42222222222222
ACVR1,Mast_cells,UCS,1.44444444444444
ACVR1,Mast_cells,UVM,0.304347826086957
ACVR1,T_cells_CD4,ACC,0.239130434782609
ACVR1,T_cells_CD4,BLCA,2
ACVR1,T_cells_CD4,BRCA,1.70121951219512
ACVR1,T_cells_CD4,CESC,2.57777777777778
ACVR1,T_cells_CD4,CHOL,1
ACVR1,T_cells_CD4,COAD,0.666666666666667
ACVR1,T_cells_CD4,ESCA,1.65625
ACVR1,T_cells_CD4,GBM,1.36842105263158
ACVR1,T_cells_CD4,HNSC,1.44444444444444
ACVR1,T_cells_CD4,KICH,1
ACVR1,T_cells_CD4,KIRC,2.90909090909091
ACVR1,T_cells_CD4,KIRP,2.08333333333333
ACVR1,T_cells_CD4,LGG,1.4125
ACVR1,T_cells_CD4,LIHC,0.914893617021277
ACVR1,T_cells_CD4,LUAD,1.96666666666667
ACVR1,T_cells_CD4,LUSC,0.88135593220339
ACVR1,T_cells_CD4,MESO,0.736842105263158
ACVR1,T_cells_CD4,OV,1.47058823529412
ACVR1,T_cells_CD4,PAAD,1.76
ACVR1,T_cells_CD4,PCPG,2.70588235294118
ACVR1,T_cells_CD4,PRAD,0.300699300699301
ACVR1,T_cells_CD4,READ,0.5
ACVR1,T_cells_CD4,SARC,0.909090909090909
ACVR1,T_cells_CD4,SKCM,0.84
ACVR1,T_cells_CD4,STAD,1.4
ACVR1,T_cells_CD4,TGCT,2.31818181818182
ACVR1,T_cells_CD4,THCA,0.622950819672131
ACVR1,T_cells_CD4,UCEC,2.6875
ACVR1,T_cells_CD4,UCS,1.08333333333333
ACVR1,T_cells_CD4,UVM,3.61538461538462
ACVR1,T_cells_CD8,ACC,1.27272727272727
ACVR1,T_cells_CD8,BLCA,0.534351145038168
ACVR1,T_cells_CD8,BRCA,0.623015873015873
ACVR1,T_cells_CD8,CESC,0.208
ACVR1,T_cells_CD8,CHOL,0.5
ACVR1,T_cells_CD8,COAD,0.636986301369863
ACVR1,T_cells_CD8,ESCA,0.403508771929825
ACVR1,T_cells_CD8,GBM,3.71428571428571
ACVR1,T_cells_CD8,HNSC,0.302564102564103
ACVR1,T_cells_CD8,KICH,1
ACVR1,T_cells_CD8,KIRC,1.5
ACVR1,T_cells_CD8,KIRP,0.666666666666667
ACVR1,T_cells_CD8,LGG,5.90697674418605
ACVR1,T_cells_CD8,LIHC,0.663461538461538
ACVR1,T_cells_CD8,LUAD,0.448
ACVR1,T_cells_CD8,LUSC,0.625
ACVR1,T_cells_CD8,MESO,1.25
ACVR1,T_cells_CD8,OV,0.650793650793651
ACVR1,T_cells_CD8,PAAD,0.62
ACVR1,T_cells_CD8,PCPG,0.581395348837209
ACVR1,T_cells_CD8,PRAD,0.309090909090909
ACVR1,T_cells_CD8,READ,0.880952380952381
ACVR1,T_cells_CD8,SARC,0.545454545454545
ACVR1,T_cells_CD8,SKCM,0.483870967741936
ACVR1,T_cells_CD8,STAD,0.985507246376812
ACVR1,T_cells_CD8,TGCT,0.931034482758621
ACVR1,T_cells_CD8,THCA,1.57258064516129
ACVR1,T_cells_CD8,UCEC,0.636363636363636
ACVR1,T_cells_CD8,UCS,1.16666666666667
ACVR1,T_cells_CD8,UVM,2
ACVR1B,Macrophage,ACC,1.76923076923077
ACVR1B,Macrophage,BLCA,0.898989898989899
ACVR1B,Macrophage,BRCA,0.716475095785441
ACVR1B,Macrophage,CESC,0.844155844155844
ACVR1B,Macrophage,CHOL,1.375
ACVR1B,Macrophage,COAD,0.706896551724138
ACVR1B,Macrophage,ESCA,0.360655737704918
ACVR1B,Macrophage,GBM,0.0217391304347826
ACVR1B,Macrophage,HNSC,0.652892561983471
ACVR1B,Macrophage,KICH,1.23529411764706
ACVR1B,Macrophage,KIRC,1.13253012048193
ACVR1B,Macrophage,KIRP,1.63934426229508
ACVR1B,Macrophage,LGG,0.228915662650602
ACVR1B,Macrophage,LIHC,1.22727272727273
ACVR1B,Macrophage,LUAD,0.59349593495935
ACVR1B,Macrophage,LUSC,0.888888888888889
ACVR1B,Macrophage,MESO,0.53125
ACVR1B,Macrophage,OV,0.847457627118644
ACVR1B,Macrophage,PAAD,1.3125
ACVR1B,Macrophage,PCPG,0.703703703703704
ACVR1B,Macrophage,PRAD,0.252032520325203
ACVR1B,Macrophage,READ,1.3
ACVR1B,Macrophage,SARC,0.24390243902439
ACVR1B,Macrophage,SKCM,0.621621621621622
ACVR1B,Macrophage,STAD,0.721153846153846
ACVR1B,Macrophage,TGCT,1.07894736842105
ACVR1B,Macrophage,THCA,1.12213740458015
ACVR1B,Macrophage,UCEC,1.14285714285714
ACVR1B,Macrophage,UCS,0.722222222222222
ACVR1B,Macrophage,UVM,0.551724137931035
ACVR1B,Mast_cells,ACC,1.1
ACVR1B,Mast_cells,BLCA,1.08235294117647
ACVR1B,Mast_cells,BRCA,2.39669421487603
ACVR1B,Mast_cells,CESC,1.17543859649123
ACVR1B,Mast_cells,CHOL,1.83333333333333
ACVR1B,Mast_cells,COAD,1.63291139240506
ACVR1B,Mast_cells,ESCA,0.96969696969697
ACVR1B,Mast_cells,GBM,0.63265306122449
ACVR1B,Mast_cells,HNSC,0.865979381443299
ACVR1B,Mast_cells,KICH,4.1
ACVR1B,Mast_cells,KIRC,0.371621621621622
ACVR1B,Mast_cells,KIRP,2.12244897959184
ACVR1B,Mast_cells,LGG,0.908163265306122
ACVR1B,Mast_cells,LIHC,0.893617021276596
ACVR1B,Mast_cells,LUAD,1.45833333333333
ACVR1B,Mast_cells,LUSC,0.958333333333333
ACVR1B,Mast_cells,MESO,1.9375
ACVR1B,Mast_cells,OV,0.840579710144928
ACVR1B,Mast_cells,PAAD,2.11111111111111
ACVR1B,Mast_cells,PCPG,2.72727272727273
ACVR1B,Mast_cells,PRAD,2.4
ACVR1B,Mast_cells,READ,0.63265306122449
ACVR1B,Mast_cells,SARC,0.537634408602151
ACVR1B,Mast_cells,SKCM,0.942857142857143
ACVR1B,Mast_cells,STAD,1.1375
ACVR1B,Mast_cells,TGCT,0.160493827160494
ACVR1B,Mast_cells,THCA,2.28
ACVR1B,Mast_cells,UCEC,1.61627906976744
ACVR1B,Mast_cells,UCS,1
ACVR1B,Mast_cells,UVM,0.35
ACVR2A,Macrophage,ACC,1.5625
ACVR2A,Macrophage,BLCA,0.329341317365269
ACVR2A,Macrophage,BRCA,0.605678233438486
ACVR2A,Macrophage,CESC,0.933333333333333
ACVR2A,Macrophage,CHOL,0.9
ACVR2A,Macrophage,COAD,1.31081081081081
ACVR2A,Macrophage,ESCA,0.491525423728814
ACVR2A,Macrophage,GBM,0.538461538461538
ACVR2A,Macrophage,HNSC,0.494565217391304
ACVR2A,Macrophage,KICH,0.578947368421053
ACVR2A,Macrophage,KIRC,1.36764705882353
ACVR2A,Macrophage,KIRP,0.779661016949153
ACVR2A,Macrophage,LGG,0.689075630252101
ACVR2A,Macrophage,LIHC,1.09090909090909
ACVR2A,Macrophage,LUAD,0.79
ACVR2A,Macrophage,LUSC,0.798319327731092
ACVR2A,Macrophage,MESO,1.35294117647059
ACVR2A,Macrophage,OV,0.753846153846154
ACVR2A,Macrophage,PAAD,1.5
ACVR2A,Macrophage,PCPG,0.764705882352941
ACVR2A,Macrophage,PRAD,0.0723404255319149
ACVR2A,Macrophage,READ,1.41379310344828
ACVR2A,Macrophage,SARC,1.34545454545455
ACVR2A,Macrophage,SKCM,1.03703703703704
ACVR2A,Macrophage,STAD,0.747474747474748
ACVR2A,Macrophage,TGCT,1.85714285714286
ACVR2A,Macrophage,THCA,0.825396825396825
ACVR2A,Macrophage,UCEC,1.39130434782609
ACVR2A,Macrophage,UCS,2
ACVR2A,Macrophage,UVM,0.59375
ACVR2A,NK_cells,ACC,0.382352941176471
ACVR2A,NK_cells,BLCA,0.813008130081301
ACVR2A,NK_cells,BRCA,1.03125
ACVR2A,NK_cells,CESC,0.689655172413793
ACVR2A,NK_cells,CHOL,1.42857142857143
ACVR2A,NK_cells,COAD,1.15
ACVR2A,NK_cells,ESCA,0.377049180327869
ACVR2A,NK_cells,GBM,0.545454545454545
ACVR2A,NK_cells,HNSC,0.852713178294574
ACVR2A,NK_cells,KICH,0.25
